unit,pam_text,fil_text,emb_cosine,token_jaccard,char3_cosine,length_ratio,mutual_best,blended_score,reviewer_verdict,reviewer_notes
Utt_News.txt,"Agpang cang PGMA, e ya miapectuan ning politica ing economia ning bansa",Sinisiguro ni PGMA ang patuloy na pag-unlad ng ekonomiya ng bansa,0.7137,0.1,0.3141,0.9167,False,0.5713,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Calabing apat,ikatatlumpu't apat,0.6569,0.25,0.2615,1.0,False,0.5703,Review,"Low similarity, verify semantics"
Utt_News.txt,Asaang baba ing utang panglual ning Filipinas,Ang utang ng Pilipinas ay bumaba,0.7005,0.0833,0.4758,0.8571,False,0.5703,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Obat dela de king ospital I Maricel?,Bakit dinala sa ospital si Maricel?,0.6608,0.1818,0.5143,0.8571,False,0.57,Review,"Low similarity, verify semantics"
Utt_News.txt,Ing presyu ning LPG mibaba,Ang presyo ng LPG ay ibinaba,0.6987,0.1,0.4714,0.8333,False,0.5697,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Macananu mewala ing gamit nang Michael?,Si Michael ba ang kumain ng mangga?,0.7299,0.0833,0.2862,0.8571,False,0.569,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Cuma nang libru at mamasa.,Kuhanin ang libro at magbasa.,0.6652,0.1111,0.4734,1.0,False,0.5687,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Maligayang puge.,Magandang gabí.,0.7489,0.0,0.1936,1.0,False,0.5687,Review,"Low similarity, verify semantics"
Utt_News.txt,"Ding mangangalacal, maniuala la a lalung lumabung ing negocio king lungsud ning Cotabato",Mangangalakal naniniwala na lalong lalago ang negosyo sa lungsod ng Cotabato,0.7088,0.0435,0.5001,0.8462,False,0.5686,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa cayu hung mangan?,Gusto niyo hong kumain?,0.7653,0.0,0.0889,1.0,False,0.5681,Review,"Low similarity, verify semantics"
Utt_News.txt,E ya maciadung meapectuan ning ayun ing pambansang economia ning Indonesia,Maliit lamang ang epekto ng lindol sa pambansang ekonomiya ng Indonesia.,0.6711,0.1111,0.4286,1.0,False,0.5677,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Ingatan yu la ding libru.,Ingatan ninyo ang mga libro.,0.6709,0.1111,0.4243,1.0,False,0.5672,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Macananu nang ikit ing gamit nang James?,Sa bahay ba magkikita sina James?,0.7256,0.0909,0.277,0.8571,False,0.5669,Review,"Low similarity, verify semantics"
Utt_Salawikain.txt,Matalino ya man ing matsing apaglocuan yamu rin.,"Matalino man ang matsing, napaglalalangan din.",0.6409,0.2727,0.5252,0.75,False,0.5666,Accept,Verified via dictionary alignment & score
Utt_Interrogatives.txt,Sali ya waring pamangan I Maricel?,Anu-ano ang niluto ni Maricel?,0.7145,0.0909,0.3619,0.8333,False,0.5664,Review,"Low similarity, verify semantics"
Utt_News.txt,Asaang baba ing utang panglual ning Filipinas,Inaasahang bababa ang utang panlabas ng Pilipinas,0.6521,0.0769,0.5975,1.0,False,0.5664,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Saupan na ca sana ning Dios.,Pagpalain ka nawâ ng diyos.,0.7595,0.0,0.2642,0.8333,False,0.5654,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Talaturu ya wari I Maricel?,Saan nag-aaral si Maricel?,0.7141,0.1111,0.3462,0.8,False,0.5653,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Saupan na cayu ning Dios.,Pagpalain ka ng diyos.,0.7726,0.0,0.2132,0.8,False,0.5649,Review,"Low similarity, verify semantics"
Utt_News.txt,Dinagsa la ding dayuhang capitalista a mamuhunan king bansa,Dumadami ang mga dayuhang namumuhunan sa bansa,0.691,0.1429,0.4399,0.7778,False,0.5649,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Saupan na cayu ning Dios.,Pagpalain kayo ng diyos.,0.7738,0.0,0.2041,0.8,False,0.5647,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Pilang banua na ca?,Ilang taon ka na?,0.6614,0.1429,0.3895,1.0,False,0.5644,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi Doctor,Magandang hapon Doktor,0.7837,0.0,0.1907,0.75,False,0.5643,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Caduampulu't lima,ikatatlumpu't lima,0.5307,0.5,0.4573,1.0,False,0.5642,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Tigtig ya wari i Francisco, o magcanta?","Tutugtog si Francisco, 'di ba?",0.7318,0.0909,0.3554,0.7143,False,0.5642,Review,"Low similarity, verify semantics"
Utt_News.txt,Todu bante laban king terorismu.,Todo bantay laban sa terorismo,0.6476,0.1111,0.5336,1.0,False,0.5641,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Maganaca ya wari I Michelle?,Nagluto ba si Michelle ng sinigáng?,0.7245,0.1,0.2593,0.8333,False,0.564,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Macananu yang mabalu ing sakit a yan?,Paano matutukoy ang sakit na yan?,0.6636,0.1818,0.4242,0.8571,False,0.5627,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Metung a taus pusung pasasalamat!,Tanggapin po ninyo ang aming taós pusong pasasalamat!,0.7265,0.0833,0.4743,0.625,False,0.5625,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat yang ustu ing atiu king pisara.,Isulat nang wasto ang nasa pisara,0.6654,0.1818,0.4012,0.8571,False,0.5614,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Paki sara ing auang.,Paki sara ang bintana.,0.5703,0.3333,0.5244,1.0,False,0.5613,Accept,Verified via dictionary alignment & score
Utt_Interrogatives.txt,Macananu mewala ing gamit nang Michael?,Estudyante ba si Michael?,0.7434,0.1111,0.263,0.6667,False,0.5612,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi hu Doctor,Magandang gabi ho Doktor,0.766,0.0,0.2128,0.8,False,0.5609,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Caibat ning cuentu nang Donia Teodora, kitnan ne I Jose.","Pagkatapos ng kuwento ni Donya Teodora, tinanong niya si Jose.",0.6683,0.1111,0.372,1.0,False,0.5604,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nucarin ya magaral I Maricel?,Saan nag-aaral si Maricel?,0.6882,0.1111,0.4529,0.8,False,0.5604,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Malaut ya wari ing bale nang Ronald?,Kailan magkikita sa bahay sina Ronald?,0.7218,0.0833,0.2468,0.8571,False,0.5601,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Saupan na cayu ning Dios.,Pagpalain ka nawâ ng diyos.,0.7277,0.0,0.2309,1.0,False,0.5597,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu-nanu ing linutu nang Maricel?,Saan nag-aaral si Maricel?,0.7075,0.1111,0.3278,0.8,False,0.5595,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi pu Doctor,Magandang gabi po Doktor,0.7612,0.0,0.2128,0.8,False,0.558,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Bisa co pung mangan?,Gusto mong kumain?,0.7869,0.0,0.1054,0.75,False,0.5577,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Saupan na ca sana ning Dios.,Pagpalain ka ng diyos.,0.7765,0.0,0.2509,0.6667,False,0.5577,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi hu Doctor,Magandang gabi po Doktor,0.7678,0.0,0.1703,0.8,False,0.5577,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Tiruanan neng Donia Teodora I Jose ban mamasa king amanung Castila.,Tinuruan si Jose ni Donya Teodora na bumasa sa wikang Kastila.,0.6509,0.1,0.4678,1.0,False,0.5573,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Ninu-ninu ding tuki cang Francisco?,Bakit tutugtog si Francisco?,0.692,0.125,0.3675,0.8,False,0.557,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat yang ustu ing atiu king pisara.,Isulat sa pisara.,0.6837,0.25,0.5329,0.4286,False,0.5564,Accept,Verified via dictionary alignment & score
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Banuang libu walung dalan siam a pulu’t lima ini ang pasibayu lang mipulung ding calalakyan king cueva ning Pamitinan at carin, king dangalan nang Bernardo Carpio, geua de ing mumunang gulisac ning himagsican laban caring Castila.","Taung isang libo, walong daan siyamnapu't lima nang muling magpulong ang mga kalalakihan sa yungib ng Pamitinan at duon, sa karangalan ni Bernardo Carpio, ay ginawa nila ang unang sigaw ng himagsikan laban sa mga Kastila.",0.6264,0.1552,0.4925,1.0,False,0.5561,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat ing lagiu.,Isulat ang pangalan sa papel.,0.723,0.1429,0.3267,0.6,False,0.555,Review,"Low similarity, verify semantics"
Iso_Ordinal.txt,Calabing limang,ikatatlumpu't lima,0.7251,0.0,0.189,1.0,False,0.5539,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Okey yamu wari?,OKey lang ba siya?,0.7018,0.1667,0.2434,0.75,False,0.5538,Review,"Low similarity, verify semantics"
Utt_News.txt,Sisiguraduan nang PGMA ing balaus a pamipaunlad ning economia ning bansa,"Ayon kay PGMA, teknolohiya ang pundasyon ng pag-unlad ng ekonomiya ng bansa",0.6713,0.1053,0.375,0.9167,False,0.553,Review,"Low similarity, verify semantics"
Utt_News.txt,Ing presyu ning LPG mibaba,Tumaas na naman ang presyo ng LPG,0.7103,0.0909,0.3666,0.7143,False,0.5525,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Tigtig ya I Francisco, e wari?",Tutugtog ba si Francisco?,0.7168,0.1111,0.3343,0.6667,False,0.5524,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Macananu nang ikit ing gamit nang James?,Saan-saan pupunta si James?,0.753,0.1111,0.2089,0.5714,False,0.552,Review,"Low similarity, verify semantics"
Utt_News.txt,Binarug ya king limampulung pesus at siam a pulut limang centimus ing alaga ning pesus contra king metung a dollar bayu ya migsara king limampulut metung a pesus at limang centimus,Pumalo sa limampung piso at siyamnapu't limang sentimo ang halaga ng piso kontra sa isang dolyar bago nagsara sa limampu't isang piso at limang sentimo.,0.7034,0.0556,0.3797,0.8065,False,0.5518,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Banuang libu walung dalan siam a pulu’t lima ini ing pasibayu lang mipulung ding calalakyan king cueva ning Pamitinan at carin, king dangalan nang Bernardo Carpio, geua de ing mumunang gulisac ning himagsican laban caring Castila.","Taung isang libo, walong daan siyamnapu't lima nang muling magpulong ang mga kalalakihan sa yungib ng Pamitinan at duon, sa karangalan ni Bernardo Carpio, ay ginawa nila ang unang sigaw ng himagsikan laban sa mga Kastila.",0.6253,0.1379,0.488,1.0,False,0.5516,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Panatiliang malinis ing kecatamung silid-aralan.,linisin ang silid-aralan,0.647,0.25,0.5173,0.6,False,0.5499,Accept,Verified via dictionary alignment & score
Utt_Educ.txt,Linisan me ing CR.,Isa-isa lang sa CR,0.6722,0.1429,0.1768,1.0,False,0.5496,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Banuang libu walung dalan siam a pulu’t lima ini ang pasibayu lang mipulung ding calalakyan king cueva ning Pamitinan at carin, king dangalan nang Bernardo Carpio, geua de ing mumunang gulisac ning himagsican laban caring Castila.","Taung eighteen ninety five nang muling magpulong ang mga kalalakihan sa yungib ng Pamitinan at duon, sa karangalan ni Bernardo Carpio, ay ginawa nila ang unang sigaw ng himagsikan laban sa mga Kastila.",0.6463,0.125,0.4459,0.9167,False,0.5491,Review,"Low similarity, verify semantics"
Utt_News.txt,Minabut king apat a ralan siamapulut atlu at capitnang milyong dollar ing acalap king pamilibayan napun king bansa.,Umabot sa apat na raan siyamnapu't tatlo at kalahating milyong dolyar ang nakalap sa palitan kahapon sa bansa.,0.6319,0.1379,0.4233,1.0,False,0.5491,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,King bale la wari mikit di James?,"Si Michael ba ang kakanta, o si James?",0.6882,0.0769,0.3191,0.875,False,0.5477,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu ing gagawan ng Michael king bale?,Ano ang ginagawa ni Michael sa bahay?,0.659,0.0769,0.3662,1.0,False,0.5474,Accept,Verified via dictionary alignment & score
Utt_Educ.txt,Mengan na cayu wari?,May baon ka ba?,0.7452,0.0,0.0,1.0,False,0.5471,Review,"Low similarity, verify semantics"
Utt_News.txt,Binaba ing utang panglual ning Filipinas,Inaasahang bababa ang utang panlabas ng Pilipinas,0.6541,0.0833,0.521,0.8571,False,0.547,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Capilan la mikit king bale di Ronald?,Malayo ba ang bahay ni Ronald?,0.6846,0.0833,0.3358,0.8571,False,0.5467,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Milaco ya wari agad ini?,Mawawala ba agad ito?,0.698,0.125,0.2282,0.8,False,0.5466,Review,"Low similarity, verify semantics"
Utt_News.txt,"Agpang king Malacanang, e ya makaapectu ing politica king pamipaunlad ning economia","Ayon sa Malacañang, hindi makakaapekto ang pulitika sa pag-unlad ng ekonomiya",0.6897,0.0,0.4085,0.9167,False,0.5463,Review,"Low similarity, verify semantics"
Utt_News.txt,"Ngeni, babie ya ing industria ning papacbung apat a ralang milyong pesus penakitan king capamalan.","Sa ngayon, nagbibigay ang industriya ng paputok ng apat na raang milyong piso kita sa pamahalaan.",0.6525,0.0741,0.4607,0.9375,False,0.5461,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Dacal a salamat.,Maraming salamat.,0.6343,0.25,0.4851,0.6667,False,0.5457,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Banuang libu walung dalan siam a pulut lima ini ang pasibayu lang mipulung ding calalakyan king cueva ning Pamitinan at carin, king dangalan nang Bernardo Carpio, geua de ing mumunang gulisac ning himagsican laban caring Castila.","Taung eighteen ninety five nang muling magpulong ang mga kalalakihan sa yungib ng Pamitinan at duon, sa karangalan ni Bernardo Carpio, ay ginawa nila ang unang sigaw ng himagsikan laban sa mga Kastila.",0.6393,0.1273,0.4473,0.9167,False,0.5454,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Makikisuyu pu.,Makikisuyo po.,0.647,0.0,0.5714,1.0,False,0.5454,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Sige hu.,Mabuti ho.,0.7416,0.0,0.0,1.0,False,0.545,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Idapuc ing basura king dapucanan basura.,Itapon ang basura sa basurahan.,0.6845,0.1111,0.2864,0.8333,False,0.5449,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi pu Doctor,Magandang gabi Doktor,0.7769,0.0,0.182,0.6,False,0.5444,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Ala pang panulu keng sakit a yan,Paano po matutukoy ang sakit na yan?,0.6228,0.1667,0.3714,1.0,False,0.5441,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi hu Doctor,Magandang gabi Doktor,0.7761,0.0,0.182,0.6,False,0.5438,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"I Micahel wari ing magcanta, o i James?","Pilipino ba si James, o Amerikano?",0.687,0.1818,0.1977,0.75,False,0.5434,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Pilang banua na ca?,Magkano ang bag na iyan?,0.6839,0.125,0.281,0.8,False,0.5434,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu ing gagawan ng Michael king bale?,Anu-ano ang bibilhin ni Michael sa palengke?,0.658,0.0714,0.3351,1.0,False,0.5426,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Tigtig ya wari i Francisco, o magcanta?",Tutugtog ba si Francisco?,0.7259,0.1,0.292,0.5714,False,0.5419,Review,"Low similarity, verify semantics"
Utt_News.txt,Pasican nang pasican ing economia,Palakas ng palakas ang ekonomiya,0.682,0.0,0.3266,1.0,False,0.5419,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Pilan nacang banua?,Magkano po ito?,0.7356,0.0,0.0,1.0,False,0.5414,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Bawal co pung mamuat mababayat,Bawal magbuhat ng mga mabibigat,0.6366,0.1111,0.3574,1.0,False,0.5399,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nucarin ya ngan munta I James?,Saan-saan pupunta si James?,0.6845,0.1111,0.4017,0.6667,False,0.5398,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Sali ya waring pamangan I Maricel?,Saan nag-aaral si Maricel?,0.6921,0.1,0.3755,0.6667,False,0.5395,Review,"Low similarity, verify semantics"
Utt_Essay.txt,"E mi balu nung iti atin yang aliuang calupa king capuluan ning Malaya, king Sumatra o Java.","Hindi namin malaman kung ito ay may iba pang kahawig sa Kapuluan ng Malaya, sa Sumatra o sa Haba.",0.6479,0.1,0.4103,0.8947,False,0.5392,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"I Micahel wari ing magcanta, o i James?","Pilipino si James, o Amerikano?",0.6929,0.2,0.2073,0.625,False,0.539,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Pilan nacang banua?,Magkano ho ito?,0.7315,0.0,0.0,1.0,False,0.5389,Review,"Low similarity, verify semantics"
Utt_Salawikain.txt,"Nung nanu ya ing pun, ya ing bunga.","Kung ano ang puno, siya rin ang bunga.",0.6357,0.0833,0.4082,1.0,False,0.5389,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Dapot atin lang sidiang bitag cang Bernardo.,Subali't sila ay may nakahandang bitag kay Bernardo.,0.6352,0.1429,0.4076,0.875,False,0.5379,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Capilan la mikit king bale di Ronald?,Kailan magkikita sa bahay sina Ronald?,0.6676,0.0833,0.3467,0.8571,False,0.5376,Review,"Low similarity, verify semantics"
Utt_News.txt,Sisiguraduan nang PGMA ing balaus a pamipaunlad ning economia ning bansa,Inihayag ni PGMA ang magandang paglago ng ekonomiya,0.7124,0.0588,0.2546,0.7273,False,0.5374,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi Doc,Magandang gabi po Dok,0.7089,0.0,0.1059,1.0,False,0.5359,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Nanu-nanu ing saliuan nang Michael king palengki?,Si Michael ba ang kumain ng mangga?,0.6514,0.0769,0.2955,1.0,False,0.5358,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Mawala ya wari ing gamit e Ronald?,Kailan magkikita sa bahay sina Ronald?,0.6839,0.0833,0.2226,0.8571,False,0.535,Review,"Low similarity, verify semantics"
Utt_Essay.txt,"Atiu king cuentung Filipino ing catalasan ning isip at calinauan ning pamagistoria, samantalang king cuentong Japon naman atiu ing caunlaran at cabiasnan.","Ang paraan ng pagkakawakas sa kuwento ng Hapon ay may kagusutan, samantalang ang kuwentong Pilipino'y malinaw at nagpapakilala ng maingat na pagmamasid ng ugali't pakiramdam.",0.6738,0.0526,0.3162,0.88,False,0.5344,Review,"Low similarity, verify semantics"
Utt_News.txt,Binarug ya king limampulu’t aduang pesus at pitumpulu’t aduang centimus ing alaga ning pesus laban king dollar,Pumalo sa limampu't dalawang piso at pitumpu't dalawang sentimo ang halaga ng piso laban sa dolyar.,0.6254,0.1154,0.4161,0.9412,False,0.534,Review,"Low similarity, verify semantics"
Utt_News.txt,Mag-rollback pasibayu potang capitangan bengi ing LPG,Ibinaba uli ang presyo ng LPG,0.6945,0.0769,0.1604,0.8571,False,0.5339,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Nanung oras na?,Tapos na?,0.6349,0.25,0.3563,0.6667,False,0.5332,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),"Caibat ning cuentu nang Donia Teodora, kitnan ne I Jose.","Pagkatapos ng kuwento ni Donya Teodor, tinanong niya si Jose.",0.65,0.0526,0.3216,1.0,False,0.5327,Review,"Low similarity, verify semantics"
Utt_News.txt,Lalagu ing economia ning bansa,Palakas ng palakas ang ekonomiya,0.6821,0.0,0.2315,1.0,False,0.5324,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),At nung tutuki ne ning cayang igpa king pamangasu anting alang nanu naman a puputputan nong Bernardo ding mapilan a pun ban macagauang dalan king masucal a cagubatan ning San Mateo.,Mabilis na kumalat ang haka-haka na si Bernardo ay naiipit ng nag- uumpugang bato at tuwing nagpipilit siyang kumawala ay nagiging sanhi eto ng paglindol sa kabundukan ng San Mateo.,0.6498,0.0816,0.2911,0.9677,False,0.5321,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Mayap a bengi.,Magandang gabi po.,0.7096,0.0,0.063,1.0,False,0.5321,Review,"Low similarity, verify semantics"
Utt_News.txt,Importacion ing mibangun king economia ning Filipinas,Pagagandahin ng administrasyon ang ekonomiya ng Pilipinas,0.6711,0.0,0.2943,1.0,False,0.5321,Review,"Low similarity, verify semantics"
Utt_News.txt,Ning Agosto banuang metung a libu siam a ralan at siam apulut pitu,"Ng Agosto taong isang libo, siyam na raan at siyamnapu't pito.",0.6433,0.0952,0.4248,0.8462,False,0.5321,Review,"Low similarity, verify semantics"
Utt_News.txt,Daracal la ding dayuhang mamuhunan king bansa,Dumagsa ang mga dayuhang kapitalista na namumuhunan sa bansa.,0.6318,0.1429,0.4591,0.7778,False,0.5313,Review,"Low similarity, verify semantics"
Utt_News.txt,"Abias a mabilis pupulan, atina king mercado","Bigas na mabilis anihin, meron na sa merkado",0.6482,0.0769,0.3953,0.875,False,0.5313,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Estudyanti ya wari?,Mag-aaral ba siya?,0.7178,0.0,0.0,1.0,False,0.5307,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Milaco ya wari agad ini?,Mawawala ba agad ito Dok?,0.646,0.1111,0.2083,1.0,False,0.5307,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,Estudyanti ya wari I Michael?,Si Michael ba ang kumain ng mangga?,0.6973,0.0909,0.2263,0.7143,False,0.5306,Review,"Low similarity, verify semantics"
Utt_Salawikain.txt,"Nung makitid ya ing ulas, magtiis cang mamaluctut.","Pagmakitid ang kumot, magtiis kang mamaluktot.",0.6501,0.0769,0.5001,0.75,False,0.5305,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Mayap a bengi.,Magandang gabi ho.,0.7066,0.0,0.063,1.0,False,0.5303,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Pacensia na.,Makikisuyo po.,0.717,0.0,0.0,1.0,False,0.5302,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Milaco wari iti agad?,Mawawala ba agad ito?,0.636,0.1429,0.1952,1.0,False,0.5297,Review,"Low similarity, verify semantics"
Utt_News.txt,Importacion ing mibangun king economia ning Filipinas,Pinagtutuonan ng pansin ng pangulo ang pagpapaunlad sa ekonomiya ng Pilipinas,0.7341,0.0,0.2561,0.6364,False,0.5297,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),At nung tutuki ne ning cayang igpa king pamanga su anting alang nanu naman a puputputan nong Bernardo ding mapilan a pun ban macagauang dalan king masucal a cagubatan ning San Mateo.,Mabilis na kumalat ang haka-haka na si Bernardo ay naiipit ng nag- uumpugang bato at tuwing nagpipilit siyang kumawala ay nagiging sanhi eto ng paglindol sa kabundukan ng San Mateo.,0.6502,0.08,0.2963,0.9375,False,0.5295,Review,"Low similarity, verify semantics"
Utt_News.txt,Seli ne ning Petron ing Caltex LPG,Hindi naman binanggit sa ulat kung magkano nabili ng Petron ang Caltex LPG.,0.6635,0.1765,0.4226,0.5385,False,0.5295,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Pilang nacang banua?,Magkano po ito?,0.7151,0.0,0.0,1.0,False,0.5291,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,"Doctor ne I James, e wari? E wari?","Si Michael ba ang kakanta, o si James?",0.6607,0.0833,0.1604,1.0,False,0.5291,Review,"Low similarity, verify semantics"
Utt_Interrogatives.txt,King bale la wari mikit di James?,Sa bahay ba magkikita sina James?,0.6648,0.0833,0.277,0.8571,False,0.529,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Mayap a bengi pu Doctor,Magandang hapon Doktor,0.752,0.0,0.1778,0.6,False,0.529,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat ing lagiu king papil.,Isulat sa pisara.,0.6858,0.1429,0.2854,0.6,False,0.5286,Accept,Verified via dictionary alignment & score
Utt_News.txt,Pepalino na ning presidenti a bisa yang gauang obrang mangaragul a sueldo king Ilocos Norte ban e la manaliuang bansa ding Filipino ban manakitan lamung maragul,Ipinaliwanag ng pangulo na ibig niyang lumikha ng mga trabahong malaki ang suweldo sa Ilocos Norte upang hindi na mangibang bansa ang mga Pilipino para kumita lamang nang malaki.,0.6345,0.0909,0.4004,0.8966,False,0.5286,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Idapuc ing basura king basuraan.,Ilagay ang basura sa basurahan,0.6222,0.1111,0.3266,1.0,False,0.5282,Review,"Low similarity, verify semantics"
Utt_News.txt,Pasican nang pasican ing economia,Maganda ang plataporma sa ekonomiya,0.6798,0.0,0.2028,1.0,False,0.5282,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Ala pang panulu keng sakit a yan,Lumalala po ata ang sakit ko,0.6439,0.0833,0.3931,0.8571,False,0.5281,Review,"Low similarity, verify semantics"
Utt_Medical.txt,Capilan ya pa megumpisa yan?,Magagamot pa ba yun Dok?,0.654,0.1111,0.1204,1.0,False,0.5267,Review,"Low similarity, verify semantics"
Utt_News.txt,Atiyu king apat apulu’t walung pesus at siam a pulu’t limang centimus na ing libayan ning pesus laban king dollar,Nasa apatanapu't walong piso at siyamnapu't limang sentimo na ang palitan ng piso laban sa dolyar,0.6214,0.1667,0.4055,0.8,False,0.5267,Review,"Low similarity, verify semantics"
Utt_Greetings.txt,Pacensia na.,Patawad po.,0.6963,0.0,0.087,1.0,False,0.5265,Review,"Low similarity, verify semantics"
STORY_folktales(PAM 5 files vs FIL Utt_Story.txt),Agad neng lisungan Bernardo ing bangin ban sagipan at saupan ing cabayo.,Maliit pa lang ay kinakitaan na si Bernardo ng pambihirang lakas at kisig.,0.6567,0.0909,0.2192,0.9231,False,0.5264,Review,"Low similarity, verify semantics"
Utt_CommonExpressions.txt,Pilang nacang banua?,Magkano ho ito?,0.7107,0.0,0.0,1.0,False,0.5264,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Mengan na ca wari?,May baon ba kayo?,0.7105,0.0,0.0,1.0,False,0.5263,Review,"Low similarity, verify semantics"
Utt_Educ.txt,Isulat king maragul a letra ing amanu.,Isulat nang wasto ang nasa pisara,0.6607,0.0833,0.2739,0.8571,False,0.5262,Review,"Low similarity, verify semantics"
