canonical_id,lang_code,source_name_normalized,prompt_family,prompt_label,prompt_ordinal,canonical_text,granularity,observed_variants,recorded_speaker_count,not_recorded_count,placeholder_like
fil_44b73c19b712,FIL,Iso_male.txt,Iso,male,1,Roger,word,62,109,0,False
fil_d509ec9bcb4b,FIL,Iso_male.txt,Iso,male,2,Ariel,word,65,109,0,False
fil_08a3613a2e72,FIL,Iso_male.txt,Iso,male,3,Christopher,word,65,109,0,False
fil_a809323517e3,FIL,Iso_male.txt,Iso,male,4,Alfred,word,68,109,0,False
fil_a9c4d7f59089,FIL,Iso_male.txt,Iso,male,5,Mark Anthony,phrase,65,109,0,False
fil_917c27a128c3,FIL,Iso_male.txt,Iso,male,6,Anthony,word,67,109,0,False
fil_e9202aef1ba8,FIL,Iso_male.txt,Iso,male,7,Enrico,word,65,109,0,False
fil_1480de220ad1,FIL,Iso_male.txt,Iso,male,8,Victor,word,69,109,0,False
fil_83f377e0550e,FIL,Iso_male.txt,Iso,male,9,Luke,word,64,109,0,False
fil_0807601d7da4,FIL,Iso_male.txt,Iso,male,10,Erwin,word,63,109,0,False
fil_990411c7d749,FIL,Iso_male.txt,Iso,male,11,Dante,word,68,109,0,False
fil_7cb3b22e640e,FIL,Iso_male.txt,Iso,male,12,Michael,word,68,109,0,False
fil_1077b407b2d8,FIL,Iso_male.txt,Iso,male,13,Christian,word,67,109,0,False
fil_bf7b3698b6f0,FIL,Iso_male.txt,Iso,male,14,Joseph,word,65,109,0,False
fil_7859d057a69a,FIL,Iso_male.txt,Iso,male,15,Roger,word,68,109,0,False
fil_d828c99cebc1,FIL,Iso_male.txt,Iso,male,16,Lester,word,70,109,0,False
fil_7ea02dbae4b2,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,1,Garcia,word,44,109,0,False
fil_3e94a88fae4b,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,2,Bautista,word,44,109,0,False
fil_66da581f3f87,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,3,Dela Cruz,phrase,45,109,0,False
fil_1d8b783bda79,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,4,Bautista,word,47,109,0,False
fil_e53e88e25937,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,5,De Castro,phrase,43,109,0,False
fil_1f4b523d5fb0,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,6,Delos Reyes,phrase,43,109,0,False
fil_4b57cf17ee8d,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,7,Ramos,word,43,109,0,False
fil_c76fac67ad6f,FIL,Iso_surnames_countries.txt,Iso,surnames_countries,8,Delos Reyes,phrase,43,108,0,False
fil_af8fbde31568,FIL,Landmarks.txt,Other,Landmarks,1,Malacañang Palace,phrase,14,16,0,False
fil_9426a07bcd31,FIL,Landmarks.txt,Other,Landmarks,2,Simbahan ng San Agustin,phrase,16,16,0,False
fil_c063c7c63146,FIL,Landmarks.txt,Other,Landmarks,3,Monumento ni Bonifacio,phrase,13,16,0,False
fil_15f5a05e2a2d,FIL,Landmarks.txt,Other,Landmarks,4,Manila Cathedral,phrase,13,16,0,False
fil_095ed0d3efef,FIL,Landmarks.txt,Other,Landmarks,5,Ayala Center,phrase,12,16,0,False
fil_9ead9da93eb6,FIL,Landmarks.txt,Other,Landmarks,6,Biyak na Bato,phrase,3,3,0,False
fil_5134aac701c3,FIL,Landmarks.txt,Other,Landmarks,7,Tagaytay Highlands,phrase,3,3,0,False
fil_9d74e1f824de,FIL,Landmarks.txt,Other,Landmarks,8,University of the Philippines,phrase,3,3,0,False
fil_e0a1029ef13c,FIL,Landmarks.txt,Other,Landmarks,9,Banaue Rice Terraces,phrase,3,3,0,False
fil_dee383c11584,FIL,Landmarks.txt,Other,Landmarks,10,Fort Santiago,phrase,3,3,0,False
fil_7f4ac0da5dbc,FIL,NameFem.txt,Other,NameFem,1,Hazel,word,15,16,0,False
fil_87421099e6cf,FIL,NameFem.txt,Other,NameFem,2,Marissa,word,15,16,0,False
fil_a016fb592d8b,FIL,NameFem.txt,Other,NameFem,3,Jean,word,15,16,0,False
fil_e38e822f0bbb,FIL,NameFem.txt,Other,NameFem,4,Vanessa,word,15,16,0,False
fil_a825c66b716b,FIL,NameFem.txt,Other,NameFem,5,Ericka,word,14,16,0,False
fil_e549d18294b0,FIL,NameFem.txt,Other,NameFem,6,Jem,word,3,3,0,False
fil_5cf2afbfa41c,FIL,NameFem.txt,Other,NameFem,7,Vanessa,word,3,3,0,False
fil_52c845331f07,FIL,NameFem.txt,Other,NameFem,8,Cherry,word,3,3,0,False
fil_69240d74d90f,FIL,NameFem.txt,Other,NameFem,9,Irene,word,3,3,0,False
fil_3faf82bb1bee,FIL,NameFem.txt,Other,NameFem,10,Jinky,word,3,3,0,False
fil_24798228d18a,FIL,NameMale.txt,Other,NameMale,1,Mark Anthony,phrase,14,16,0,False
fil_99859261c5c2,FIL,NameMale.txt,Other,NameMale,2,Daniel,word,14,16,0,False
fil_b1ee274ab783,FIL,NameMale.txt,Other,NameMale,3,Don,word,14,16,0,False
fil_796fcefb66b8,FIL,NameMale.txt,Other,NameMale,4,Emil,word,11,16,0,False
fil_aaf2cc9a4d39,FIL,NameMale.txt,Other,NameMale,5,Mark Anthony,phrase,16,16,0,False
fil_c9d4807c5990,FIL,NameMale.txt,Other,NameMale,6,Benjamin,word,3,3,0,False
fil_aa43cc4fdc5f,FIL,NameMale.txt,Other,NameMale,7,Ricardo,word,3,3,0,False
fil_bf7216e36438,FIL,NameMale.txt,Other,NameMale,8,Janus,word,3,3,0,False
fil_54cc393c001b,FIL,NameMale.txt,Other,NameMale,9,Enrico,word,3,3,0,False
fil_2ed1afdc98ec,FIL,NameMale.txt,Other,NameMale,10,Paul,word,3,3,0,False
fil_dbd949a7b832,FIL,Random Digit,Random,Digit,1,51,number,76,109,0,False
fil_58e7c24c73a5,FIL,Random Digit,Random,Digit,2,55,number,70,109,0,False
fil_68c39905c1cb,FIL,Random Digit,Random,Digit,3,47,number,69,109,0,False
fil_a675c623739e,FIL,Random Digit,Random,Digit,4,87,number,71,109,0,False
fil_8e70bf81ed4e,FIL,Random Digit,Random,Digit,5,22,number,77,109,0,False
fil_96820e988c46,FIL,Random Digit,Random,Digit,6,67,number,71,109,0,False
fil_8634934c6f0f,FIL,Random Digit,Random,Digit,7,84,number,76,109,0,False
fil_2a1f40616711,FIL,Random Digit,Random,Digit,8,28,number,76,109,0,False
fil_ee2f7afcea1d,FIL,Random Digit,Random,Digit,9,21,number,69,109,0,False
fil_96f171279bf9,FIL,Random Digit,Random,Digit,10,92,number,71,109,0,False
fil_f37f0eed18fd,FIL,Spo_xaa.txt,Spo,xaa,1,"Ikuwento sa amin ang iyong pang-araw-araw na gawain. Mga sinasakyan patungo sa trabaho o paaralan, mga lakarin, at iba pa. Banggitin lahat ng maiisip mo sa iyong pang-araw-araw na karanasan.",sentence,6,22,0,False
fil_c897a17c9d40,FIL,Spo_xab.txt,Spo,xab,1,Magbanggit ng isang lugar sa Pilipinas na mairerekomenda mo para sa mga turista. Ilarawan ang lahat ng maiisip mo pati ang mga na-experience mo dito.,sentence,6,22,0,False
fil_eaefe9ab3335,FIL,Spo_xac.txt,Spo,xac,1,Ano ang kadalasang ginagawa mo kapag may sakit ka? Ikuwento lahat ng mga posibleng gawin mo.,sentence,5,22,0,False
fil_88811f85c444,FIL,SurnamesCountries.txt,Other,SurnamesCountries,1,Santos,word,3,3,0,False
fil_5c2e09974089,FIL,SurnamesCountries.txt,Other,SurnamesCountries,2,Ocampo,word,3,3,0,False
fil_3df7416927f5,FIL,SurnamesCountries.txt,Other,SurnamesCountries,3,Del Rosario,phrase,3,3,0,False
fil_499cd2fc99e7,FIL,SurnamesCountries.txt,Other,SurnamesCountries,4,Castillo,word,2,3,0,False
fil_141008ad93ba,FIL,SurnamesCountries.txt,Other,SurnamesCountries,5,Santos,word,3,3,0,False
fil_5577615364da,FIL,SurnamesCountries.txt,Other,SurnamesCountries,6,Navarro,word,3,3,0,False
fil_1c77272b9179,FIL,SurnamesCountries.txt,Other,SurnamesCountries,7,De Castro,phrase,3,3,0,False
fil_9eee6e4e64e9,FIL,SurnamesCountries.txt,Other,SurnamesCountries,8,Alemanya,word,3,3,0,False
fil_d01cd36bb6d2,FIL,SurnamesCountries.txt,Other,SurnamesCountries,9,Montalbo,word,3,3,0,False
fil_489bb98d27fe,FIL,SurnamesCountries.txt,Other,SurnamesCountries,10,Delos Reyes,phrase,3,3,0,False
fil_19d3452d1967,FIL,TGLNEW_Education.txt,TGLNEW,Education,1,"Kung ibig nating patuloy tayong pagkatiwalaan ng ating kapwa, kinakailangan nating matutong tumupad sa kasunduan sa lahat ng oras at sandali.",sentence,3,3,0,False
fil_4b20a94c45c2,FIL,TGLNEW_Education.txt,TGLNEW,Education,2,May utang ka sa iyong kaklase minsang kinulang ang iyong pambili ng papel. Mabait ang kaibigan mong ito. Tila nakalimutan ka niyang singilin nang muli kayong magkita. Babayaran mo pa ba siya?,sentence,3,3,0,False
fil_1f0d57cf35b5,FIL,TGLNEW_Education.txt,TGLNEW,Education,3,Piliin ang tamang sagot sa kahon at isulat ito sa patlang.,sentence,3,3,0,False
fil_f1499e29b4d5,FIL,TGLNEW_Education.txt,TGLNEW,Education,4,Kulayan ang pugad kung nangyari sa kuwento.,sentence,3,3,0,False
fil_fef6fdfc1f04,FIL,TGLNEW_Education.txt,TGLNEW,Education,5,Sagutin ang palaisipan sa ibaba.,sentence,3,3,0,False
fil_97cc6a0c9d51,FIL,TGLNEW_Education.txt,TGLNEW,Education,6,Anu-ano ang iyong maaaring gawin?,sentence,3,3,0,False
fil_68f522aa194e,FIL,TGLNEW_Education.txt,TGLNEW,Education,7,Madaling makapagsasagawa ng paghahambing sa tulong ng isang grap o dayagram dahil mas nagiging malinaw at tiyak ang ugnayan ng mga datos.,sentence,2,3,0,False
fil_e92b4dfbde61,FIL,TGLNEW_Education.txt,TGLNEW,Education,8,Maaari ka bang makalikha ng sarili mong balangkas?,sentence,3,3,0,False
fil_9c0d57ecf14f,FIL,TGLNEW_Education.txt,TGLNEW,Education,9,Tukuyin din kung ano ang hanapbuhay ng mga tao.,sentence,3,3,0,False
fil_47da41f7dbd6,FIL,TGLNEW_Education.txt,TGLNEW,Education,10,Ang payak na pamumuhay ng mga taga-nayon ang siyang kinagisnang katangian ng ating mga ninuno.,sentence,3,3,0,False
fil_d844a186c53f,FIL,TGLNEW_Education.txt,TGLNEW,Education,11,Kaya malaki ang maitutulong kung magtatala tayo ng mahahalagang impormasyon o detalye ng panutong ating napakinggan.,sentence,3,3,0,False
fil_4a90633007be,FIL,TGLNEW_Education.txt,TGLNEW,Education,12,Natataranta ang kapitbahay ninyo dahil daw sa may sunog malapit sa inyong kalye.,sentence,3,3,0,False
fil_1abb911dbaea,FIL,TGLNEW_Education.txt,TGLNEW,Education,13,Natataranta ang kapitbahay ninyo dahil daw sa may sunog malapit sa inyong kalye.,sentence,3,3,0,False
fil_49d4c94945fc,FIL,TGLNEW_Education.txt,TGLNEW,Education,14,Kulayan naman ng itim ang kahon kung hindi tama.,sentence,3,3,0,False
fil_1a004ae58ec5,FIL,TGLNEW_Education.txt,TGLNEW,Education,15,Maaaring sa halip na toyo ay katas ng atsuwete ang gamiting pangkulay.,sentence,3,3,0,False
fil_b5ae3ae819d8,FIL,TGLNEW_Education.txt,TGLNEW,Education,16,Siguraduhing isulat ang mga sumusunod,sentence,3,3,0,False
fil_9a26487e9401,FIL,TGLNEW_Education.txt,TGLNEW,Education,17,Ikaw ba ay may mga pinsan o kaibigan na nakatira sa ibang bahagi ng Pilipinas?,sentence,3,3,0,False
fil_d43dc14fd397,FIL,TGLNEW_Education.txt,TGLNEW,Education,18,Kulayan ang larawan.,phrase,3,3,0,False
fil_46b2edb45998,FIL,TGLNEW_Education.txt,TGLNEW,Education,19,Basahin ang tanong.,phrase,3,3,0,False
fil_3a4638522ca3,FIL,TGLNEW_Education.txt,TGLNEW,Education,20,Lagyan ng tsek ang patlang kung ang sinasabi ng pangungusap ay wasto at ekis kung hindi.,sentence,3,3,0,False
fil_a4e09c944e88,FIL,TGLNEW_Education.txt,TGLNEW,Education,21,Makinilya ang ginagamit ng mga tao noon bago dumating ang mga computer.,sentence,3,3,0,False
fil_e44c8b4dff38,FIL,TGLNEW_Education.txt,TGLNEW,Education,22,Isulat ang titik lamang.,phrase,3,3,0,False
fil_2428116ceb5a,FIL,TGLNEW_Education.txt,TGLNEW,Education,23,"mababa, katamtaman ang boses",phrase,3,3,0,False
fil_f7c00482e9f7,FIL,TGLNEW_Education.txt,TGLNEW,Education,24,Ang tubig nito ay matabang at umaagos.,sentence,3,3,0,False
fil_ca6065279428,FIL,TGLNEW_Education.txt,TGLNEW,Education,25,Ito ay ikinakabit sa unang pantig ng salitang ugat.,sentence,3,3,0,False
fil_2c49c4a2797c,FIL,TGLNEW_Education.txt,TGLNEW,Education,26,Bilugan ang angkop na sagot para sa pangungusap.,sentence,3,3,0,False
fil_fb74b71323f5,FIL,TGLNEW_Education.txt,TGLNEW,Education,27,Gumawa ng isang poster na naghihikayat sa mga taong magtipid ng tubig.,sentence,3,3,0,False
fil_a05e36d9917a,FIL,TGLNEW_Education.txt,TGLNEW,Education,28,Gumuhit ng X kung hindi.,sentence,3,3,0,False
fil_abe9a884a237,FIL,TGLNEW_Education.txt,TGLNEW,Education,29,"Mula sa ating listahan ng kambal-katinig, basahin ang kwento at hanapin mo ang mga salitang may kambal-katinig.",sentence,3,3,0,False
fil_c6128c46f2ca,FIL,TGLNEW_Education.txt,TGLNEW,Education,30,"Sa loob ng kahon, gumuhit ng larawang nagpapakita kung paano mo mapapangalagaan ang ating mga kalupaan.",sentence,3,3,0,False
fil_b8f7f4f8c4b8,FIL,TGLNEW_Education.txt,TGLNEW,Education,31,"Kung ibig nating patuloy tayong pagkatiwalaan ng ating kapwa, kinakailangan nating matutong tumupad sa kasunduan sa lahat ng oras at sandali.",sentence,3,3,0,False
fil_408a32b4361b,FIL,TGLNEW_Education.txt,TGLNEW,Education,32,"Dahil dito, iba-iba ang pamumuhay at hanapbuhay sa iba't ibang pamayanan.",sentence,3,3,0,False
fil_1ea527af2a14,FIL,TGLNEW_Education.txt,TGLNEW,Education,33,"Kapag pumula na, ibuhos ang sabaw na pinagpalambutan.",sentence,3,3,0,False
fil_1d2b11042d78,FIL,TGLNEW_Education.txt,TGLNEW,Education,34,"Isulat sa patlang ang L kung lantay, PH kung pahambing at PS kung pasukdol.",sentence,3,3,0,False
fil_6258464a9a8f,FIL,TGLNEW_Education.txt,TGLNEW,Education,35,Hindi ba't kapag mataas ang kanyang tono at malakas ang kanyang boses.,sentence,3,3,0,False
fil_5225794b6118,FIL,TGLNEW_Education.txt,TGLNEW,Education,36,Ano ang kabuluhan sa iyo ng impormasyong napakinggan?,sentence,3,3,0,False
fil_944f62bbd504,FIL,TGLNEW_Education.txt,TGLNEW,Education,37,Idikit ang mga larawan sa isang papel at sumulat ng mga pangungusap na nagsasabi ng katangian ng mga ito.,sentence,3,3,0,False
fil_6dec5883bb77,FIL,TGLNEW_Education.txt,TGLNEW,Education,38,Sumulat ng isang maikling ulat ng isinagawang panayam at isabmit ito sa lokal na pahayagan sa bayan.,sentence,3,3,0,False
fil_5334a640baaa,FIL,TGLNEW_Education.txt,TGLNEW,Education,39,Lagyan ng bilog ang titik na bago sa mga sumusunod.,sentence,3,3,0,False
fil_574a50cab8fc,FIL,TGLNEW_Education.txt,TGLNEW,Education,40,Iguhit mo ang bawat isa sa mga kahon sa ilalim.,sentence,3,3,0,False
fil_0fbd8c12c0d6,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,1,"Okay children, are you ready to pray?",sentence,15,15,0,False
fil_636dc639a91e,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,2,Kumuha ng isang pirasong papel at lagyan ng pangalan.,sentence,14,15,0,False
fil_eba3866d815a,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,3,"O, mga bata recess na, pumila lang ng maayos.",sentence,15,15,0,False
fil_d0bca4b35058,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,4,Huwag ilagay sa drawer.,phrase,15,15,0,False
fil_958f4c82f6f2,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,5,"Malapit na ang uwian, hindi pa kayo tapos.",sentence,15,15,0,False
fil_c2647ca22cda,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,6,"Isa... Dalawa... pagbilang ko ng tatlo, palalabasin ko ang maingay.",sentence,15,15,0,False
fil_0a9521b2aeaf,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,7,Lakasan ang pagbasa para marinig ko.,sentence,15,15,0,False
fil_4cb9c2da37df,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,8,Nasaan ang pambura ng pisara?,sentence,13,15,0,False
fil_13209bbe4d1d,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,9,"Ang maingay, pangit.",phrase,15,15,0,False
fil_6c4ef388fc4c,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,10,"O mga bata magdasal na tayo, o hala tayo o tumayo na ang lahat.",sentence,15,15,0,False
fil_05adb24ce3d1,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,11,"Ang may binalot na bata, sa loob ng room kakain. Bawal ang nanay sa loob ng room natin.",sentence,15,15,0,False
fil_818bf33f249f,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,12,Huwag kayong maingay andyan na ang principal.,sentence,15,15,0,False
fil_76e1383114da,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,13,"Mga bata, tumayo ang lahat at magdadasal na tayo.",sentence,15,15,0,False
fil_4b1d1dcacbf9,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,14,'Pag hindi nakabasa babalik ni man sa Grade One.,sentence,15,15,0,False
fil_286a7a632fdf,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,15,"Okay, ayusin ang upuan at kuhanin ang gamit.",sentence,15,15,0,False
fil_edf1b7d27a3f,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,16,Ang dumi mo.,phrase,15,15,0,False
fil_0678c7c5c130,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,17,"Pagkatapos ko magkuwento, may mga tanong ako para sa inyo.",sentence,15,15,0,False
fil_83835e396d0d,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,18,Mata dito.,phrase,15,15,0,False
fil_a1bb2b2690eb,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,19,Lumabas ang ayaw makinig.,phrase,15,15,0,False
fil_ba45b6f4481f,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,20,Huwag lalabas.,phrase,15,15,0,False
fil_88a9030bafc1,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,21,Iguhit ang sumusunod.,phrase,15,15,0,False
fil_b502e4e1cbd2,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,22,"Oh, lahat ng bibili ng hotmeal humanay.",sentence,15,15,0,False
fil_9c1687aa3abf,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,23,Makinig kayong mabuti!,phrase,15,15,0,False
fil_897ba87cb59f,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,24,Hindi uuwi pag hindi natapos ang 'seatwork'.,sentence,15,15,0,False
fil_c9419d2c4cfc,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,25,Pumasok kayong lahat.,phrase,15,15,0,False
fil_32bb1fed6935,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,26,Ang hindi makabasa maiiwan ang makakabasa lalabas,sentence,14,14,0,False
fil_988e5f771dd2,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,27,Huwag gamitin ang bibig habang nagsusulat.,sentence,14,14,0,False
fil_a851a4937c23,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,28,Lahat yumuko; ang hindi yumuko hindi lalabas.,sentence,14,14,0,False
fil_5f8ea048418e,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,29,Itapon ang mga basura sa basurahan.,sentence,14,14,0,False
fil_0e33a90e8e65,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,30,May kapatid ka ba sa ibang grade?,sentence,13,14,0,False
fil_1773cef80e81,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,31,Mamaya na kumain.,phrase,9,9,0,False
fil_a51071f9cfb5,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,32,"Oh, lahat ng bibili ng hotmeal humanay.",sentence,9,9,0,False
fil_5ef5d4ba8be7,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,33,"Oo, siyempre!",phrase,9,9,0,False
fil_2561f2493ef5,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,34,"Isa... Dalawa... pagbilang ko ng tatlo, palalabasin ko ang maingay.",sentence,9,9,0,False
fil_71b2a1dc0db4,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,35,Ang maingay papupuntahin na sa office.,sentence,9,9,0,False
fil_9c18a75de1e7,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,36,"Itatapon ko 'yang notebook nyo eh, sinasabi ng humanay pag magpapatsek.",sentence,9,9,0,False
fil_76ae665912cd,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,37,Kunin ang sanayang aklat at answeran ang mga tanong.,sentence,9,9,0,False
fil_3f49c24bd06e,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,38,Punasan ang pisara,phrase,9,9,0,False
fil_fb8093e3b196,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,39,Iayos ninyo ang inyong upo.,sentence,9,9,0,False
fil_35d778b7e6cf,FIL,TGLNEW_Education01.txt,TGLNEW,Education01,40,Kunin ang notebook no. three.,sentence,9,9,0,False
fil_28daaf3b895e,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,1,Ibili mo naman ako tinapay sa labas.,sentence,4,4,0,False
fil_d35ac25d07d5,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,2,"Kapag natapos nang magsagot, tumahimik.",sentence,4,4,0,False
fil_bf7f642d82a8,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,3,"O ikaw, bakit di ka bumili?",sentence,4,4,0,False
fil_3084f50f5b07,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,4,Hindi i-tsek ang test paper kapag hindi bayad.,sentence,4,4,0,False
fil_0747a3e111ee,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,5,Ano ang ibig sabihin kung ang mean ay three point five at ang perfect score ng pagtataya ay ten?,sentence,4,4,0,False
fil_10255ee83cf0,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,6,"Oo, sino pang bibili, wala ng bibili? Bumalik sa upuan.",sentence,4,4,0,False
fil_d9603fe226f1,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,7,Ano ang naintindihan niyo?,phrase,4,4,0,False
fil_41bd7f6f6589,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,8,Huwag ng kakalimutang magdala ng papel at lapis ha.,sentence,4,4,0,False
fil_40809f3ed415,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,9,"Magsulat mula sa kulay blue na guhit, dadaan sa red hanggang blue na guhit.",sentence,4,4,0,False
fil_7559507b0130,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,10,"Kyle, Isulat mo ang iyong pangalan sa pisara.",sentence,4,4,0,False
fil_3bf0641969a1,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,11,Kumuha ng notebook number seven o papel para sa spelling.,sentence,4,4,0,False
fil_d261a3144c14,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,12,"Pagdating ba sa bahay, kayo ba ay nagbubuklat ng inyong kwaderno?",sentence,4,4,0,False
fil_b0ebdca7269b,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,13,Makinig nang mabuti at mamaya may itatanong ako.,sentence,4,4,0,False
fil_cb0fc757a841,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,14,Ikaw ang pagtuturuin ko kapag hindi tumigil diyan.,sentence,4,4,0,False
fil_414b37d64e47,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,15,Manalangin tayo.,phrase,4,4,0,False
fil_d7566baf00a9,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,16,Ano sumbong na naman?,phrase,4,4,0,False
fil_60f583ad2451,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,17,Huwag kang bura nang bura.,sentence,4,4,0,False
fil_81c645e6197d,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,18,May bisita sa office. Huwag maingay.,sentence,4,4,0,False
fil_4486535afa6c,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,19,Kumuha po ng walis at walisan ang sahig.,sentence,4,4,0,False
fil_e9b6e209cab7,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,20,Ipatong ang inyong mga kamay sa inyong mesa.,sentence,4,4,0,False
fil_16c86ced4be0,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,21,Pumunta ka kay Ma'am Royo at humiram ka Lesson Plan.,sentence,4,4,0,False
fil_a20f046374cc,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,22,Kumuha ng noteook no. one at isulat ang Takdang Aralin.,sentence,4,4,0,False
fil_48974b22c50f,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,23,Lumabas naman kayo pag uutot!,sentence,4,4,0,False
fil_f1b404d2db70,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,24,Punasan mo ang mesa,phrase,4,4,0,False
fil_43be09dda4f2,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,25,Pakisara ang mga bintana.,phrase,4,4,0,False
fil_8cc114eace87,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,26,Kita ko kayo kahit nakatalikod ako.,sentence,4,4,0,False
fil_0ad102ad97c9,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,27,"Ok lang kahit pangit ang drawing, basta't ang mahalaga 'yon sagot nyo.",sentence,4,4,0,False
fil_8428d50ff975,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,28,"Okay sige, maglalaro tayo ng halaan.",sentence,4,4,0,False
fil_8ebb35f7f6b3,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,29,Ang hindi makabasa babalik sa grade one,sentence,4,4,0,False
fil_a3d5c19a0ee8,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,30,Pakidakot nga po yung basura sa gate.,sentence,4,4,0,False
fil_042f28bc2c0b,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,31,Itapon ang iyong basura sa basurahan.,sentence,4,4,0,False
fil_5ac066b298c3,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,32,O gandahan n`yo ang sulat para maintindihan ng magulang n`yo.,sentence,4,4,0,False
fil_89c9c92f08ef,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,33,Makinig mabuti.,phrase,4,4,0,False
fil_544268258541,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,34,Okay upo! Tayo! Upo! Tayo!,sentence,4,4,0,False
fil_9e6f7ce5d4a1,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,35,"O ikaw, bakit di ka bumili?",sentence,4,4,0,False
fil_bca78117987f,FIL,TGLNEW_Education02.txt,TGLNEW,Education02,36,"Ok, magkita nalang tayo sa susunod na taon. Ibabalik kita sa grade one.",sentence,4,4,0,False
